

----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "mainparams_primary".
datafile is
Albania_2000_STRUCTURE.txt
Reading file "extraparams_primary".
Reading file "Albania_2000_STRUCTURE.txt".


Data file "Albania_2000_STRUCTURE.txt" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: CP00019943    2  : 93 170 150 120 100 110 120  . . . . 242
  1: CP00019943    2  : 93 230 160 130 110 140 130  . . . . 302
  2: CP00019945    2  : 60 190 180 130 120 140 132  . . . . 200
  2: CP00019945    2  : 93 200 180 140 120 180 150  . . . . 302
  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
220000:    1.00    2.083    0.028      -125762    0 
220100:    1.00    1.903    0.031      -125765    0 
220200:    1.00    2.071    0.032      -125767    0 
220300:    1.00    2.249    0.026      -125756    0 
220400:    1.00    2.190    0.027      -125763    0 
220500:    1.00    2.024    0.026      -125784    0 
220600:    1.00    1.899    0.032      -125773    0 
220700:    1.00    2.096    0.030      -125759    0 
220800:    1.00    2.453    0.029      -125766    0 
220900:    1.00    2.778    0.031      -125755    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
221000:    1.00    2.723    0.033      -125783    0 
221100:    1.00    3.062    0.030      -125756    0 
221200:    1.00    3.267    0.028      -125761    0 
221300:    1.00    3.617    0.032      -125785    0 
221400:    1.00    3.722    0.033      -125787    0 
221500:    1.00    4.230    0.031      -125757    0 
221600:    1.00    4.271    0.035      -125755    0 
221700:    1.00    4.194    0.025      -125747    0 
221800:    1.00    4.004    0.025      -125766    0 
221900:    1.00    3.730    0.037      -125781    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
222000:    1.00    3.689    0.028      -125770    0 
222100:    1.00    3.869    0.029      -125766    0 
222200:    1.00    4.277    0.027      -125778    0 
222300:    1.00    4.198    0.027      -125777    0 
222400:    1.00    4.205    0.029      -125763    0 
222500:    1.00    3.780    0.026      -125766    0 
222600:    1.00    3.621    0.025      -125746    0 
222700:    1.00    3.475    0.035      -125764    0 
222800:    1.00    3.804    0.043      -125782    0 
222900:    1.00    3.677    0.034      -125754    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
223000:    1.00    3.797    0.028      -125750    0 
223100:    1.00    3.677    0.026      -125769    0 
223200:    1.00    3.691    0.029      -125773    0 
223300:    1.00    3.607    0.026      -125767    0 
223400:    1.00    3.665    0.038      -125768    0 
223500:    1.00    3.919    0.031      -125762    0 
223600:    1.00    3.958    0.034      -125740    0 
223700:    1.00    3.864    0.029      -125778    0 
223800:    1.00    4.083    0.035      -125748    0 
223900:    1.00    3.976    0.038      -125756    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
224000:    1.00    3.569    0.039      -125756    0 
224100:    1.00    4.135    0.050      -125749    0 
224200:    1.00    4.333    0.037      -125763    0 
224300:    1.00    4.561    0.042      -125794    0 
224400:    1.00    4.604    0.037      -125758    0 
224500:    1.00    4.746    0.035      -125753    0 
224600:    1.00    4.793    0.036      -125749    0 
224700:    1.00    4.878    0.034      -125772    0 
224800:    1.00    4.891    0.032      -125765    0 
224900:    1.00    5.084    0.036      -125758    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
225000:    1.00    4.988    0.031      -125776    0 
225100:    1.00    5.310    0.026      -125754    0 
225200:    1.00    5.592    0.031      -125750    0 
225300:    1.00    5.331    0.031      -125767    0 
225400:    1.00    5.317    0.027      -125755    0 
225500:    1.00    5.372    0.024      -125788    0 
225600:    1.00    5.551    0.026      -125774    0 
225700:    1.00    5.772    0.023      -125761    0 
225800:    1.00    5.658    0.020      -125754    0 
225900:    1.00    5.069    0.030      -125794    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
226000:    1.00    5.074    0.033      -125764    0 
226100:    1.00    4.874    0.030      -125763    0 
226200:    1.00    4.966    0.042      -125772    0 
226300:    1.00    5.403    0.033      -125759    0 
226400:    1.00    5.212    0.037      -125751    0 
226500:    1.00    5.039    0.042      -125775    0 
226600:    1.00    4.791    0.033      -125770    0 
226700:    1.00    4.456    0.032      -125758    0 
226800:    1.00    4.193    0.032      -125767    0 
226900:    1.00    4.409    0.032      -125753    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
227000:    1.00    4.190    0.028      -125758    0 
227100:    1.00    4.123    0.040      -125752    0 
227200:    1.00    3.942    0.045      -125761    0 
227300:    1.00    3.849    0.034      -125764    0 
227400:    1.00    3.801    0.030      -125773    0 
227500:    1.00    3.575    0.035      -125773    0 
227600:    1.00    3.171    0.029      -125787    0 
227700:    1.00    3.538    0.031      -125745    0 
227800:    1.00    3.321    0.037      -125742    0 
227900:    1.00    3.493    0.032      -125748    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
228000:    1.00    3.666    0.030      -125769    0 
228100:    1.00    3.363    0.027      -125777    0 
228200:    1.00    3.456    0.031      -125755    0 
228300:    1.00    3.795    0.032      -125751    0 
228400:    1.00    3.360    0.028      -125759    0 
228500:    1.00    3.368    0.025      -125769    0 
228600:    1.00    2.731    0.036      -125751    0 
228700:    1.00    2.601    0.029      -125762    0 
228800:    1.00    2.823    0.027      -125765    0 
228900:    1.00    2.394    0.025      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
229000:    1.00    2.784    0.028      -125763    0 
229100:    1.00    2.708    0.022      -125754    0 
229200:    1.00    2.797    0.023      -125766    0 
229300:    1.00    2.965    0.024      -125772    0 
229400:    1.00    3.433    0.027      -125775    0 
229500:    1.00    3.613    0.020      -125760    0 
229600:    1.00    3.525    0.021      -125757    0 
229700:    1.00    3.156    0.019      -125749    0 
229800:    1.00    3.067    0.018      -125783    0 
229900:    1.00    3.393    0.019      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
230000:    1.00    3.605    0.026      -125761    0 
230100:    1.00    3.796    0.025      -125770    0 
230200:    1.00    4.073    0.031      -125757    0 
230300:    1.00    4.006    0.028      -125763    0 
230400:    1.00    4.039    0.028      -125760    0 
230500:    1.00    4.125    0.032      -125749    0 
230600:    1.00    3.985    0.033      -125760    0 
230700:    1.00    3.931    0.027      -125758    0 
230800:    1.00    3.915    0.034      -125754    0 
230900:    1.00    3.923    0.029      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
231000:    1.00    3.664    0.025      -125753    0 
231100:    1.00    3.839    0.032      -125779    0 
231200:    1.00    4.217    0.029      -125778    0 
231300:    1.00    4.638    0.036      -125761    0 
231400:    1.00    3.882    0.030      -125757    0 
231500:    1.00    3.604    0.033      -125771    0 
231600:    1.00    3.443    0.036      -125776    0 
231700:    1.00    3.317    0.032      -125773    0 
231800:    1.00    3.563    0.034      -125775    0 
231900:    1.00    3.667    0.029      -125769    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
232000:    1.00    3.678    0.033      -125760    0 
232100:    1.00    3.141    0.032      -125760    0 
232200:    1.00    3.470    0.037      -125768    0 
232300:    1.00    3.417    0.037      -125768    0 
232400:    1.00    3.446    0.035      -125752    0 
232500:    1.00    3.570    0.040      -125757    0 
232600:    1.00    3.605    0.043      -125751    0 
232700:    1.00    3.834    0.039      -125789    0 
232800:    1.00    3.500    0.041      -125773    0 
232900:    1.00    3.561    0.039      -125758    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
233000:    1.00    3.703    0.034      -125771    0 
233100:    1.00    3.622    0.033      -125735    0 
233200:    1.00    3.457    0.024      -125775    0 
233300:    1.00    3.633    0.035      -125757    0 
233400:    1.00    3.612    0.032      -125769    0 
233500:    1.00    3.808    0.030      -125762    0 
233600:    1.00    4.163    0.028      -125756    0 
233700:    1.00    3.928    0.028      -125757    0 
233800:    1.00    3.560    0.034      -125753    0 
233900:    1.00    3.920    0.044      -125777    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
234000:    1.00    3.937    0.043      -125778    0 
234100:    1.00    3.791    0.045      -125775    0 
234200:    1.00    3.997    0.043      -125776    0 
234300:    1.00    3.925    0.033      -125770    0 
234400:    1.00    4.328    0.033      -125779    0 
234500:    1.00    4.449    0.034      -125763    0 
234600:    1.00    4.767    0.038      -125759    0 
234700:    1.00    4.920    0.030      -125750    0 
234800:    1.00    5.417    0.021      -125759    0 
234900:    1.00    5.129    0.035      -125753    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
235000:    1.00    4.863    0.030      -125768    0 
235100:    1.00    4.640    0.027      -125772    0 
235200:    1.00    4.439    0.031      -125767    0 
235300:    1.00    4.412    0.029      -125755    0 
235400:    1.00    4.424    0.025      -125756    0 
235500:    1.00    4.325    0.030      -125754    0 
235600:    1.00    4.167    0.030      -125756    0 
235700:    1.00    4.402    0.032      -125779    0 
235800:    1.00    4.274    0.031      -125759    0 
235900:    1.00    4.139    0.024      -125755    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
236000:    1.00    3.681    0.025      -125797    0 
236100:    1.00    3.493    0.034      -125777    0 
236200:    1.00    3.218    0.045      -125761    0 
236300:    1.00    3.122    0.033      -125754    0 
236400:    1.00    3.009    0.026      -125765    0 
236500:    1.00    3.148    0.027      -125748    0 
236600:    1.00    3.039    0.031      -125783    0 
236700:    1.00    2.887    0.024      -125760    0 
236800:    1.00    2.439    0.024      -125764    0 
236900:    1.00    2.646    0.027      -125751    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
237000:    1.00    2.878    0.034      -125754    0 
237100:    1.00    3.079    0.029      -125778    0 
237200:    1.00    3.170    0.039      -125784    0 
237300:    1.00    3.235    0.037      -125748    0 
237400:    1.00    3.217    0.025      -125778    0 
237500:    1.00    3.390    0.024      -125771    0 
237600:    1.00    3.434    0.020      -125761    0 
237700:    1.00    3.646    0.018      -125773    0 
237800:    1.00    3.660    0.024      -125746    0 
237900:    1.00    4.019    0.025      -125773    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
238000:    1.00    4.113    0.029      -125753    0 
238100:    1.00    3.983    0.031      -125771    0 
238200:    1.00    3.638    0.029      -125774    0 
238300:    1.00    4.069    0.029      -125759    0 
238400:    1.00    4.097    0.030      -125781    0 
238500:    1.00    3.612    0.034      -125771    0 
238600:    1.00    4.017    0.029      -125763    0 
238700:    1.00    3.803    0.021      -125744    0 
238800:    1.00    3.963    0.023      -125778    0 
238900:    1.00    3.775    0.034      -125745    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
239000:    1.00    3.829    0.032      -125751    0 
239100:    1.00    4.059    0.038      -125778    0 
239200:    1.00    3.825    0.035      -125763    0 
239300:    1.00    3.763    0.038      -125747    0 
239400:    1.00    3.444    0.037      -125774    0 
239500:    1.00    3.481    0.036      -125773    0 
239600:    1.00    3.415    0.022      -125758    0 
239700:    1.00    3.598    0.027      -125770    0 
239800:    1.00    3.765    0.032      -125802    0 
239900:    1.00    3.756    0.030      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
240000:    1.00    3.792    0.040      -125772    0 
240100:    1.00    3.552    0.034      -125760    0 
240200:    1.00    3.644    0.030      -125746    0 
240300:    1.00    3.708    0.029      -125762    0 
240400:    1.00    3.655    0.037      -125755    0 
240500:    1.00    3.672    0.026      -125760    0 
240600:    1.00    3.897    0.034      -125769    0 
240700:    1.00    3.933    0.027      -125770    0 
240800:    1.00    3.603    0.028      -125771    0 
240900:    1.00    3.039    0.027      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
241000:    1.00    3.108    0.030      -125755    0 
241100:    1.00    2.922    0.022      -125759    0 
241200:    1.00    3.022    0.017      -125756    0 
241300:    1.00    3.082    0.033      -125776    0 
241400:    1.00    2.973    0.022      -125752    0 
241500:    1.00    2.724    0.025      -125758    0 
241600:    1.00    2.669    0.023      -125774    0 
241700:    1.00    2.530    0.021      -125763    0 
241800:    1.00    2.506    0.026      -125771    0 
241900:    1.00    2.492    0.027      -125751    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
242000:    1.00    2.632    0.033      -125768    0 
242100:    1.00    2.504    0.034      -125796    0 
242200:    1.00    2.914    0.038      -125771    0 
242300:    1.00    2.884    0.042      -125770    0 
242400:    1.00    2.880    0.033      -125773    0 
242500:    1.00    2.702    0.034      -125766    0 
242600:    1.00    2.871    0.032      -125767    0 
242700:    1.00    2.676    0.029      -125760    0 
242800:    1.00    2.453    0.033      -125743    0 
242900:    1.00    2.416    0.031      -125754    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
243000:    1.00    2.083    0.026      -125753    0 
243100:    1.00    1.710    0.035      -125788    0 
243200:    1.00    1.864    0.030      -125748    0 
243300:    1.00    1.798    0.022      -125763    0 
243400:    1.00    1.547    0.032      -125770    0 
243500:    1.00    1.504    0.030      -125774    0 
243600:    1.00    1.457    0.029      -125752    0 
243700:    1.00    1.135    0.021      -125766    0 
243800:    1.00    1.309    0.019      -125756    0 
243900:    1.00    1.495    0.029      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
244000:    1.00    1.454    0.028      -125753    0 
244100:    1.00    1.206    0.027      -125763    0 
244200:    1.00    1.474    0.029      -125749    0 
244300:    1.00    1.467    0.027      -125765    0 
244400:    1.00    1.311    0.028      -125761    0 
244500:    1.00    1.436    0.034      -125767    0 
244600:    1.00    1.422    0.026      -125753    0 
244700:    1.00    1.116    0.027      -125753    0 
244800:    1.00    1.271    0.023      -125750    0 
244900:    1.00    1.557    0.036      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
245000:    1.00    1.178    0.028      -125759    0 
